,score_change_repay,score_change_default,utility_default,potential_score_update_mode,agent,avg_max_unfairness_dp,avg_mean_unfairness_dp,initial_unfairness_dp,avg_max_unfairness_cs,avg_mean_unfairness_cs,initial_unfairness_cs,avg_total_utility,n_traces
34,16,-16,-8,equal,eqopp,0.2691569193161008,0.2608553142071931,0.2521252173733977,31.00763909098541,29.921274255678924,28.470232739418435,53469.166666666664,6
35,20,-16,-8,equal,eqopp,0.26765892922349355,0.2605108901179031,0.2521252173733977,31.225673115971187,30.038757134484047,28.470232739418435,55089.666666666664,6
36,8,-24,-8,equal,eqopp,0.26990583148408126,0.26193783728787945,0.2521252173733977,30.802504730019646,29.69401709121745,28.470232739418435,51660.57142857143,7
37,12,-24,-8,equal,eqopp,0.27145583293275355,0.2624872426904778,0.2521252173733977,31.190090471687842,29.942780707769685,28.470232739418435,53850.42857142857,7
38,16,-24,-8,equal,eqopp,0.271168683417576,0.26258456122509205,0.2521252173733977,31.398873571816925,30.110316113474312,28.470232739418435,54890.166666666664,6
39,20,-24,-8,equal,eqopp,0.26991318282483123,0.2624947628714443,0.2521252173733977,31.5105281023891,30.206978721022494,28.470232739418435,55795.666666666664,6
40,8,-32,-8,equal,eqopp,0.2722546865760897,0.26268895054187474,0.2521252173733977,31.063772064520492,29.85770787188312,28.470232739418435,52353.0,7
41,12,-32,-8,equal,eqopp,0.27360567414222303,0.264075779785547,0.2521252173733977,31.410330759940226,30.09305409461638,28.470232739418435,52062.5,6
42,16,-32,-8,equal,eqopp,0.2734026041642184,0.2643014051991654,0.2521252173733977,31.6548393323291,30.255864819947703,28.470232739418435,56030.142857142855,7
43,20,-32,-8,equal,eqopp,0.27222568471572683,0.26407773656806244,0.2521252173733977,31.623389918862994,30.30979185640461,28.470232739418435,55575.857142857145,7
44,8,-40,-8,equal,eqopp,0.2736335959753601,0.26423089601667776,0.2521252173733977,31.208980259070106,29.900448788012408,28.470232739418435,52424.57142857143,7
45,12,-40,-8,equal,eqopp,0.2767826022910678,0.2650802177976765,0.2521252173733977,31.632620192209743,30.16314939850946,28.470232739418435,54144.142857142855,7
46,16,-40,-8,equal,eqopp,0.2749617670544215,0.2648337252556006,0.2521252173733977,31.889442457808794,30.39946256400019,28.470232739418435,56411.333333333336,6
47,20,-40,-8,equal,eqopp,0.275428870209948,0.26580054957917726,0.2521252173733977,31.79867280740302,30.34288316224387,28.470232739418435,54288.333333333336,6
48,8,-16,-7,equal,eqopp,0.27683905997367736,0.2660394445379582,0.2547831800793958,30.72178242487504,29.64853499989325,28.470232739418435,55538.0,7
49,12,-16,-7,equal,eqopp,0.2753162545968592,0.2661297192150291,0.2547831800793958,31.052808714624977,29.859558178102407,28.470232739418435,56826.5,6
50,16,-16,-7,equal,eqopp,0.2751551314077683,0.2660137797647172,0.2547831800793958,31.35633916380122,30.081928720462617,28.470232739418435,57247.28571428572,7
51,20,-16,-7,equal,eqopp,0.27552931621736065,0.26628374982971753,0.2547831800793958,31.345353729535105,30.119117191317148,28.470232739418435,57732.666666666664,6
52,8,-24,-7,equal,eqopp,0.28008331634379396,0.2676350590494984,0.2547831800793958,31.0606761153951,29.833445248230777,28.470232739418435,57028.0,7
53,12,-24,-7,equal,eqopp,0.28014874621038977,0.2681147010386525,0.2547831800793958,31.513326280341747,30.112041933544432,28.470232739418435,58484.5,6
54,16,-24,-7,equal,eqopp,0.2787743745617681,0.26739658812587364,0.2547831800793958,31.523100317004026,30.16637930495399,28.470232739418435,56106.166666666664,6
55,20,-24,-7,equal,eqopp,0.27702984965451266,0.2670563857872885,0.2547831800793958,31.93542295194154,30.452634738160345,28.470232739418435,60048.57142857143,7
56,8,-32,-7,equal,eqopp,0.2818685375795401,0.26857290990774335,0.2547831800793958,31.291378054875317,29.97005961854549,28.470232739418435,55822.71428571428,7
57,12,-32,-7,equal,eqopp,0.28201749444146296,0.269143764949951,0.2547831800793958,31.529976443047584,30.117144916003152,28.470232739418435,55579.42857142857,7
58,16,-32,-7,equal,eqopp,0.28357640303560855,0.2692536499930352,0.2547831800793958,31.889192392872804,30.365024909145042,28.470232739418435,57198.71428571428,7
59,20,-32,-7,equal,eqopp,0.28125484980395304,0.269837472391054,0.2547831800793958,31.863227668438125,30.38664253861019,28.470232739418435,58063.333333333336,6
60,8,-40,-7,equal,eqopp,0.28518959102428704,0.2702842703598358,0.2547831800793958,31.474141150299825,30.068660276529368,28.470232739418435,55760.57142857143,7
61,12,-40,-7,equal,eqopp,0.28401316299758556,0.2708019395051713,0.2547831800793958,31.881039372887788,30.316606058134287,28.470232739418435,58642.28571428572,7
62,16,-40,-7,equal,eqopp,0.28147472501110415,0.2697113531743951,0.2547831800793958,32.0131508049614,30.444142345689677,28.470232739418435,57556.0,7
63,20,-40,-7,equal,eqopp,0.28203033904569524,0.27039632148372233,0.2547831800793958,32.04217877140538,30.496231900532383,28.470232739418435,58050.857142857145,7
64,8,-16,-6,equal,eqopp,0.27852760886335187,0.2708334751192119,0.26474775206245443,30.922304052038232,29.723346773264186,28.470232739418435,59704.833333333336,6
65,12,-16,-6,equal,eqopp,0.28223958345878486,0.2720876567981538,0.26474775206245443,31.274200956225343,30.024409993809858,28.470232739418435,59307.833333333336,6
66,16,-16,-6,equal,eqopp,0.28438476577032973,0.2730322400029946,0.26474775206245443,31.470463070831702,30.17339497255631,28.470232739418435,59521.71428571428,7
67,20,-16,-6,equal,eqopp,0.28316947389444386,0.2726203501068353,0.26474775206245443,31.731653356905635,30.36124581645413,28.470232739418435,61497.57142857143,7
68,8,-24,-6,equal,eqopp,0.28380282880050856,0.2741243111730682,0.26474775206245443,31.1954131660082,29.8848282198065,28.470232739418435,59408.42857142857,7
69,12,-24,-6,equal,eqopp,0.287019018384108,0.2754025147973041,0.26474775206245443,31.675864068450135,30.202769814104006,28.470232739418435,61751.166666666664,6
70,16,-24,-6,equal,eqopp,0.2893939058154105,0.27552721509926204,0.26474775206245443,31.862997755502306,30.33218746068489,28.470232739418435,61576.833333333336,6
71,20,-24,-6,equal,eqopp,0.2866226010360195,0.27526472097358196,0.26474775206245443,31.859452493725925,30.422204769152973,28.470232739418435,60840.833333333336,6
72,8,-32,-6,equal,eqopp,0.28744712259228516,0.27599195416784617,0.26474775206245443,31.37805047306428,29.980931003567694,28.470232739418435,56984.0,6
73,12,-32,-6,equal,eqopp,0.2916514689772005,0.2779323528862147,0.26474775206245443,31.916624680624263,30.315244228240662,28.470232739418435,60667.666666666664,6
74,16,-32,-6,equal,eqopp,0.29209301011659555,0.27825862373111904,0.26474775206245443,32.05117482335448,30.452945887813073,28.470232739418435,60350.333333333336,6
75,20,-32,-6,equal,eqopp,0.29057903017852627,0.2778687480922534,0.26474775206245443,32.12063989533293,30.592545037518548,28.470232739418435,59479.333333333336,6
76,8,-40,-6,equal,eqopp,0.2922037166435554,0.2785000151980513,0.26474775206245443,31.457828698985576,30.048459449781475,28.470232739418435,55983.0,6
77,12,-40,-6,equal,eqopp,0.2933239855583331,0.27902827643529937,0.26474775206245443,32.09682451113593,30.3778872059541,28.470232739418435,60700.0,6
78,16,-40,-6,equal,eqopp,0.29211266548185616,0.27850269491376717,0.26474775206245443,32.271319455081446,30.558768181182714,28.470232739418435,61012.833333333336,6
79,20,-40,-6,equal,eqopp,0.2895404120663272,0.2782338946219536,0.26474775206245443,32.29893198036942,30.648954892683445,28.470232739418435,60807.166666666664,6
80,8,-16,-5,equal,eqopp,0.2862812904676544,0.2776533686354034,0.2693736529346545,31.03316502045462,29.804577894006602,28.470232739418435,63258.333333333336,6
81,12,-16,-5,equal,eqopp,0.2889515533781595,0.2790191719704006,0.2693736529346545,31.319435403128733,29.96949439425538,28.470232739418435,61635.5,6
82,16,-16,-5,equal,eqopp,0.28797819140116004,0.2794315219278935,0.2693736529346545,31.810801182821553,30.33134615146213,28.470232739418435,64948.166666666664,6
83,20,-16,-5,equal,eqopp,0.2885416656049051,0.2806383827986054,0.2693736529346545,31.898853715246773,30.41315603689529,28.470232739418435,66228.66666666667,6
84,8,-24,-5,equal,eqopp,0.2918501896055536,0.2807990094536979,0.2693736529346545,31.391880019756883,30.00625131101671,28.470232739418435,62997.166666666664,6
85,12,-24,-5,equal,eqopp,0.29346309792665654,0.2818067167331192,0.2693736529346545,31.835436326246363,30.25675055617639,28.470232739418435,64231.28571428572,7
86,16,-24,-5,equal,eqopp,0.29453102971192663,0.28329317818316274,0.2693736529346545,31.926212631457588,30.368722233703892,28.470232739418435,62547.5,6
87,20,-24,-5,equal,eqopp,0.2926421101099143,0.28350521689779745,0.2693736529346545,32.13128893447925,30.547032677324722,28.470232739418435,65662.5,6
88,8,-32,-5,equal,eqopp,0.29564596392290343,0.28280549685241485,0.2693736529346545,31.616156913585602,30.139012882232496,28.470232739418435,61626.833333333336,6
89,12,-32,-5,equal,eqopp,0.29804768048912633,0.28500178391455827,0.2693736529346545,32.030695765754,30.37006342600795,28.470232739418435,62834.833333333336,6
90,16,-32,-5,equal,eqopp,0.29598463784215384,0.2843277377454457,0.2693736529346545,32.446917222625714,30.634120465066292,28.470232739418435,66265.66666666667,6
91,20,-32,-5,equal,eqopp,0.29928566154160674,0.2863046824402221,0.2693736529346545,32.5785630932598,30.83734354434593,28.470232739418435,66060.85714285714,7
92,8,-40,-5,equal,eqopp,0.29855585604658064,0.2846307484216864,0.2693736529346545,31.846105065126107,30.253303079340558,28.470232739418435,63459.333333333336,6
93,12,-40,-5,equal,eqopp,0.2977914746661407,0.28546715777960746,0.2693736529346545,32.25740976236737,30.561436050414788,28.470232739418435,65167.0,6
94,16,-40,-5,equal,eqopp,0.2982489587181196,0.2863348791651891,0.2693736529346545,32.659718961274514,30.768340362210655,28.470232739418435,65030.5,6
95,20,-40,-5,equal,eqopp,0.3033420939649353,0.2878103488849904,0.2693736529346545,32.58195464561734,30.772307120500837,28.470232739418435,63733.333333333336,6
96,8,-16,-4,equal,eqopp,0.2943452368516448,0.2829281673108445,0.26633108583772186,31.29809250317949,29.91932497841786,28.470232739418435,68797.83333333333,6
97,12,-16,-4,equal,eqopp,0.29735383419335765,0.2842986625552914,0.26633108583772186,31.944336946031246,30.384046034137526,28.470232739418435,70416.16666666667,6
98,16,-16,-4,equal,eqopp,0.30105470630306036,0.2858279026497293,0.26633108583772186,31.98281116664387,30.41364166712488,28.470232739418435,67142.5,6
99,20,-16,-4,equal,eqopp,0.30245855193691007,0.2868085109080296,0.26633108583772186,32.07120756144902,30.522114216803,28.470232739418435,69592.33333333333,6
100,8,-24,-4,equal,eqopp,0.3010088113239344,0.2865968825356107,0.26633108583772186,31.574816363967347,30.09232559099529,28.470232739418435,66368.66666666667,6
101,12,-24,-4,equal,eqopp,0.3018172019604339,0.2877884648592953,0.26633108583772186,32.319817134379846,30.53108546389733,28.470232739418435,68530.0,6
102,16,-24,-4,equal,eqopp,0.3067078994398237,0.28906739982713886,0.26633108583772186,32.451843798016064,30.715102310915643,28.470232739418435,69236.66666666667,6
103,20,-24,-4,equal,eqopp,0.30508046081980106,0.2888819557484366,0.26633108583772186,32.699083637038505,30.820454886584233,28.470232739418435,69947.16666666667,6
104,8,-32,-4,equal,eqopp,0.3045823382710339,0.2888629218199665,0.26633108583772186,32.02566881806359,30.362425219696956,28.470232739418435,68455.83333333333,6
105,12,-32,-4,equal,eqopp,0.30773785929749914,0.28957199577056897,0.26633108583772186,32.54464466158378,30.63777077657087,28.470232739418435,69550.83333333333,6
106,16,-32,-4,equal,eqopp,0.3093431686864913,0.2901389059847583,0.26633108583772186,32.634965001908206,30.806035805387257,28.470232739418435,66604.5,6
107,20,-32,-4,equal,eqopp,0.3079241066003619,0.28976747121094365,0.26633108583772186,32.95973732164382,31.01965741745588,28.470232739418435,71039.16666666667,6
108,8,-40,-4,equal,eqopp,0.30875396341176925,0.290346369791334,0.26633108583772186,32.1015800269026,30.405672516686227,28.470232739418435,67411.33333333333,6
109,12,-40,-4,equal,eqopp,0.30968346844058053,0.29043286776435223,0.26633108583772186,32.587642382765125,30.670492095087088,28.470232739418435,67774.33333333333,6
110,16,-40,-4,equal,eqopp,0.31020718512107576,0.2913013355239754,0.26633108583772186,32.82095024408869,30.850664370902894,28.470232739418435,68279.66666666667,6
111,20,-40,-4,equal,eqopp,0.3103414576040409,0.2905216924192916,0.26633108583772186,32.995086914952,31.04309385179505,28.470232739418435,66896.83333333333,6
112,8,-16,-3,equal,eqopp,0.30107818659450275,0.2856164218091929,0.2709451980806768,31.609933493113942,30.106541387711957,28.470232739418435,73340.16666666667,6
113,12,-16,-3,equal,eqopp,0.30249749540560034,0.2867753240256063,0.2709451980806768,32.15104585449348,30.439639855224613,28.470232739418435,74060.66666666667,6
114,16,-16,-3,equal,eqopp,0.30420559324193297,0.28808686929409527,0.2709451980806768,32.573744368274326,30.740611133430075,28.470232739418435,73193.16666666667,6
115,20,-16,-3,equal,eqopp,0.30402984574048586,0.2890006810332755,0.2709451980806768,32.98388617503485,30.980187855753243,28.470232739418435,78677.83333333333,6
116,8,-24,-3,equal,eqopp,0.30743362735678725,0.28961534903800473,0.2709451980806768,32.154528150541815,30.409320791104037,28.470232739418435,73105.16666666667,6
117,12,-24,-3,equal,eqopp,0.30940925086791105,0.29078737636455926,0.2709451980806768,32.57926127391565,30.606192463807215,28.470232739418435,73135.16666666667,6
118,16,-24,-3,equal,eqopp,0.3113401680215641,0.2926368880932629,0.2709451980806768,32.99419455960487,30.989277729459655,28.470232739418435,74579.16666666667,6
119,20,-24,-3,equal,eqopp,0.31097583739341494,0.29297791705057635,0.2709451980806768,33.349659979052014,31.166221733158892,28.470232739418435,76355.0,6
120,8,-32,-3,equal,eqopp,0.31256506693057423,0.29375937000006125,0.2709451980806768,32.44992812419255,30.552555479661788,28.470232739418435,73226.83333333333,6
121,12,-32,-3,equal,eqopp,0.31557906100191785,0.29529526261286726,0.2709451980806768,32.991616574037806,30.90038361249626,28.470232739418435,74958.0,6
122,16,-32,-3,equal,eqopp,0.31423113316997725,0.29505249443784237,0.2709451980806768,33.54588667903606,31.29377838181288,28.470232739418435,76826.0,6
123,20,-32,-3,equal,eqopp,0.3155701384484409,0.29728996888057285,0.2709451980806768,33.50397746279063,31.340077359247463,28.470232739418435,73990.0,6
124,8,-40,-3,equal,eqopp,0.3155220632613914,0.29606511665289165,0.2709451980806768,32.41474997916879,30.55665631931441,28.470232739418435,70061.5,6
125,12,-40,-3,equal,eqopp,0.31576847954763215,0.296570488043248,0.2709451980806768,33.13392834970469,30.905079927924877,28.470232739418435,73280.0,6
126,16,-40,-3,equal,eqopp,0.31618917532175955,0.2970798919843603,0.2709451980806768,33.51054468616634,31.211948811357498,28.470232739418435,74904.0,6
127,20,-40,-3,equal,eqopp,0.3164523400293628,0.29740525045687277,0.2709451980806768,33.70185544012652,31.386607594356818,28.470232739418435,76242.66666666667,6
128,8,-16,-10,small_var,eqopp,0.253083303254867,0.24559387914400826,0.24169274361779275,30.31608494774718,29.456870974355834,28.470232739418435,47907.71428571428,7
129,12,-16,-10,small_var,eqopp,0.2526647168020003,0.24570385935243724,0.24169274361779275,30.567403567257006,29.59663943296778,28.470232739418435,47925.71428571428,7
130,16,-16,-10,small_var,eqopp,0.2516955928038288,0.2453893291657056,0.24169274361779275,30.707910069711993,29.75073258812784,28.470232739418435,49276.57142857143,7
131,20,-16,-10,small_var,eqopp,0.251324246640804,0.2455684072917737,0.24169274361779275,30.655913644544125,29.788783506135896,28.470232739418435,49048.0,7
132,8,-24,-10,small_var,eqopp,0.2559749003381886,0.24755500886678192,0.24169274361779278,30.4949740469627,29.520946001051566,28.470232739418435,47560.0,6
133,12,-24,-10,small_var,eqopp,0.2558746299426377,0.2479138684278352,0.24169274361779275,30.839573586684867,29.745078799978767,28.470232739418435,48036.142857142855,7
134,16,-24,-10,small_var,eqopp,0.25434511981973357,0.24722576916094077,0.24169274361779275,30.83266797785431,29.79130759039425,28.470232739418435,48522.857142857145,7
135,20,-24,-10,small_var,eqopp,0.25465175602929574,0.24742185909072073,0.24169274361779275,30.93373828098552,29.913363806769805,28.470232739418435,49641.42857142857,7
136,8,-32,-10,small_var,eqopp,0.2566486835916224,0.24771485788189196,0.24169274361779275,30.60691024853985,29.614185779029015,28.470232739418435,46529.142857142855,7
137,12,-32,-10,small_var,eqopp,0.25583652286765124,0.2479473792470472,0.24169274361779275,31.02535571533636,29.84023749762218,28.470232739418435,48138.57142857143,7
138,16,-32,-10,small_var,eqopp,0.25643284903255165,0.24854004290237067,0.24169274361779278,31.09735688410679,29.89766432298622,28.470232739418435,47191.0,6
139,20,-32,-10,small_var,eqopp,0.25592839156917097,0.24845073712537494,0.24169274361779275,31.0538812762791,29.94284854122876,28.470232739418435,49017.28571428572,7
140,8,-40,-10,small_var,eqopp,0.25973392138782214,0.24916799189947386,0.24169274361779275,30.847933079877183,29.75161338562808,28.470232739418435,46814.71428571428,7
141,12,-40,-10,small_var,eqopp,0.2594470877219543,0.24940246442002345,0.24169274361779275,31.171958155644283,29.94910098266031,28.470232739418435,49426.71428571428,7
142,16,-40,-10,small_var,eqopp,0.2570906227596292,0.24874136872240493,0.24169274361779278,31.253100148018092,30.018101900576877,28.470232739418435,49262.666666666664,6
143,20,-40,-10,small_var,eqopp,0.2561781783882393,0.2492237352719501,0.24169274361779275,31.129185588668793,29.993866487615524,28.470232739418435,49598.0,7
144,8,-16,-9,small_var,eqopp,0.25740645001574924,0.25136542060461337,0.24707900714799094,30.398784456722595,29.503008509304664,28.470232739418435,49440.5,6
145,12,-16,-9,small_var,eqopp,0.25976015121538976,0.2526017904810261,0.24707900714799094,30.870013558329557,29.727466487130496,28.470232739418435,52265.666666666664,6
146,16,-16,-9,small_var,eqopp,0.2607412597361299,0.25281768467300975,0.24707900714799094,30.831659657110393,29.800622125285845,28.470232739418435,50488.333333333336,6
147,20,-16,-9,small_var,eqopp,0.25839456297563324,0.25261962185270476,0.24707900714799094,30.86775029671693,29.86593479698648,28.470232739418435,52365.0,6
148,8,-24,-9,small_var,eqopp,0.26058737854511177,0.25364724551783174,0.24707900714799094,30.75601898192326,29.6656499311036,28.470232739418435,52548.5,6
149,12,-24,-9,small_var,eqopp,0.2619329255500276,0.25418019929512536,0.24707900714799094,31.006287386297313,29.862683653670384,28.470232739418435,51705.333333333336,6
150,16,-24,-9,small_var,eqopp,0.2632392559658485,0.25484099351816636,0.24707900714799094,31.10777070486901,30.004237113221524,28.470232739418435,52609.0,6
151,20,-24,-9,small_var,eqopp,0.26256501320931364,0.2547796610783909,0.24707900714799094,31.065118232620566,30.01902701602908,28.470232739418435,50740.5,6
152,8,-32,-9,small_var,eqopp,0.26389392157858604,0.2547986920744177,0.24707900714799094,30.866488122971887,29.73633357125236,28.470232739418435,51416.166666666664,6
153,12,-32,-9,small_var,eqopp,0.26569399931004534,0.2561902703292079,0.24707900714799094,31.12446317586605,29.93037055014247,28.470232739418435,49550.166666666664,6
154,16,-32,-9,small_var,eqopp,0.2652185145351968,0.2553430792693656,0.24707900714799094,31.164244058732688,29.9918333159213,28.470232739418435,49710.0,6
155,20,-32,-9,small_var,eqopp,0.26453808628722647,0.25615033839276996,0.24707900714799094,31.231932574277078,30.069965960639735,28.470232739418435,51845.5,6
156,8,-40,-9,small_var,eqopp,0.26607869584379623,0.2558167758291985,0.24707900714799094,31.05146103896249,29.83540721387246,28.470232739418435,51070.0,6
157,12,-40,-9,small_var,eqopp,0.26639105165204785,0.2561338356350447,0.24707900714799094,31.325243869729647,30.03892086195511,28.470232739418435,51086.833333333336,6
158,16,-40,-9,small_var,eqopp,0.265503948169783,0.25590128443054255,0.24707900714799094,31.514590317067046,30.16754503787175,28.470232739418435,52114.833333333336,6
159,20,-40,-9,small_var,eqopp,0.2652485149129685,0.2559832107036155,0.24707900714799094,31.442405663890042,30.1996006344729,28.470232739418435,52726.666666666664,6
160,8,-16,-8,small_var,eqopp,0.2646725835104489,0.2589605528540033,0.2521252173733977,30.59067963738418,29.572564173384745,28.470232739418435,52982.5,6
161,12,-16,-8,small_var,eqopp,0.2682019604028549,0.2602868365279169,0.2521252173733977,30.87855845423968,29.749993179084953,28.470232739418435,53156.0,6
162,16,-16,-8,small_var,eqopp,0.2681853368601634,0.26059670959036735,0.2521252173733977,31.161287760778254,29.968601134945533,28.470232739418435,53980.0,6
163,20,-16,-8,small_var,eqopp,0.26900988832666267,0.261476519923925,0.2521252173733977,31.143956117635003,30.040182639479145,28.470232739418435,54725.666666666664,6
164,8,-24,-8,small_var,eqopp,0.26853559493017265,0.26117408472678066,0.2521252173733977,30.741297411411598,29.662986430402427,28.470232739418435,51543.5,6
165,12,-24,-8,small_var,eqopp,0.271974075449784,0.26303569636824875,0.2521252173733977,31.114713657428563,29.87546139422233,28.470232739418435,52163.333333333336,6
166,16,-24,-8,small_var,eqopp,0.27098127602493993,0.2627930108702093,0.2521252173733977,31.422841112990252,30.147172232092775,28.470232739418435,55734.833333333336,6
167,20,-24,-8,small_var,eqopp,0.27148236892178695,0.26307910738862406,0.2521252173733977,31.54255283112955,30.210686759296795,28.470232739418435,54934.5,6
168,8,-32,-8,small_var,eqopp,0.2713032358437872,0.2624995889048595,0.2521252173733977,31.06242735211742,29.829016962139974,28.470232739418435,54227.833333333336,6
169,12,-32,-8,small_var,eqopp,0.2733434990911959,0.26341331544122454,0.2521252173733977,31.43160021107252,30.058367084096023,28.470232739418435,54163.166666666664,6
170,16,-32,-8,small_var,eqopp,0.27308995238445877,0.2640091099920893,0.2521252173733977,31.691632883523045,30.277129795381025,28.470232739418435,54970.0,6
171,20,-32,-8,small_var,eqopp,0.27273786951453166,0.26418462470715065,0.2521252173733977,31.505395398108636,30.182822057585337,28.470232739418435,54101.166666666664,6
172,8,-40,-8,small_var,eqopp,0.27358940683454835,0.26371972875456723,0.2521252173733977,31.294463058430477,29.976456814145447,28.470232739418435,54543.666666666664,6
173,12,-40,-8,small_var,eqopp,0.27537858214803784,0.2647797548511082,0.2521252173733977,31.57220995282388,30.16905264461271,28.470232739418435,52659.833333333336,6
174,16,-40,-8,small_var,eqopp,0.27577926742456926,0.2655380024868843,0.2521252173733977,31.811173500171236,30.296156699353556,28.470232739418435,55256.5,6
175,20,-40,-8,small_var,eqopp,0.2738761226808753,0.26545205704340535,0.2521252173733977,31.714716135808434,30.35910935528736,28.470232739418435,54051.333333333336,6
176,8,-16,-7,small_var,eqopp,0.27704618800637604,0.26634739175647565,0.2547831800793958,30.64403904561834,29.634246927430766,28.470232739418435,54763.5,6
177,12,-16,-7,small_var,eqopp,0.27640021359076977,0.2663345504386279,0.2547831800793958,31.082017736155137,29.894292904246086,28.470232739418435,56447.166666666664,6
178,16,-16,-7,small_var,eqopp,0.27531453792863825,0.26619107218190835,0.2547831800793958,31.50989247929196,30.140961203132804,28.470232739418435,59721.833333333336,6
179,20,-16,-7,small_var,eqopp,0.27515275430229336,0.266224342116918,0.2547831800793958,31.513264494000396,30.19634246997413,28.470232739418435,58261.5,6
180,8,-24,-7,small_var,eqopp,0.2797650552531779,0.26750652430580873,0.2547831800793958,31.01156667746226,29.815650576144673,28.470232739418435,55948.0,6
181,12,-24,-7,small_var,eqopp,0.2804735193830495,0.2683585523190581,0.2547831800793958,31.320732945035786,30.038079681813276,28.470232739418435,55584.333333333336,6
182,16,-24,-7,small_var,eqopp,0.27784868873897867,0.2673039460050815,0.2547831800793958,31.642397286440232,30.18198192436027,28.470232739418435,57304.166666666664,6
183,20,-24,-7,small_var,eqopp,0.2794182766254774,0.2684778300645187,0.2547831800793958,31.583966684734445,30.198895840345912,28.470232739418435,57624.833333333336,6
184,8,-32,-7,small_var,eqopp,0.2815616845552434,0.2691383432416323,0.2547831800793958,31.28604826831481,29.96191286617091,28.470232739418435,55639.833333333336,6
185,12,-32,-7,small_var,eqopp,0.28053781907995096,0.2689044598704751,0.2547831800793958,31.707911410739978,30.182326175609415,28.470232739418435,57949.333333333336,6
186,16,-32,-7,small_var,eqopp,0.2824177211600489,0.2699234518384713,0.2547831800793958,31.93220145135687,30.365669228800357,28.470232739418435,59698.333333333336,6
187,20,-32,-7,small_var,eqopp,0.2804649678818709,0.2693494557245481,0.2547831800793958,31.920795631647604,30.425251855195157,28.470232739418435,57986.333333333336,6
188,8,-40,-7,small_var,eqopp,0.2830636955756552,0.2699708777081196,0.2547831800793958,31.389291263232153,30.022238101677214,28.470232739418435,54881.5,6
189,12,-40,-7,small_var,eqopp,0.28516009915986734,0.26986939874320987,0.2547831800793958,31.80763564827126,30.2649826419681,28.470232739418435,56642.57142857143,7
190,16,-40,-7,small_var,eqopp,0.28166903541588395,0.2693125559656048,0.2547831800793958,32.015439143582626,30.444447174718103,28.470232739418435,57268.0,6
191,20,-40,-7,small_var,eqopp,0.28229674673935984,0.26974980528627474,0.2547831800793958,32.04987705663825,30.571948501583275,28.470232739418435,57813.833333333336,6
192,8,-16,-6,small_var,eqopp,0.27978471744127986,0.2712087301569334,0.26474775206245443,30.8269105119478,29.70621792173711,28.470232739418435,58184.5,6
193,12,-16,-6,small_var,eqopp,0.28133109450410865,0.27179283129509396,0.26474775206245443,31.275363556528564,30.026165486060126,28.470232739418435,60160.166666666664,6
194,16,-16,-6,small_var,eqopp,0.2848322804500384,0.27296165527353816,0.26474775206245443,31.47559959985621,30.10049174830756,28.470232739418435,59682.0,6
195,20,-16,-6,small_var,eqopp,0.28391944506978545,0.2728795766684727,0.26474775206245443,31.39818291995478,30.140034498335893,28.470232739418435,59957.666666666664,6
196,8,-24,-6,small_var,eqopp,0.28239448669764583,0.27351348417594784,0.26474775206245443,31.03878733630621,29.79298750021532,28.470232739418435,56057.0,6
197,12,-24,-6,small_var,eqopp,0.28652808524929313,0.2751257655266701,0.26474775206245443,31.583899816031046,30.191849517169747,28.470232739418435,59635.0,6
198,16,-24,-6,small_var,eqopp,0.2898591224208596,0.27603902433658906,0.26474775206245443,31.827417204502115,30.342599149092106,28.470232739418435,62443.333333333336,6
199,20,-24,-6,small_var,eqopp,0.2894314521178218,0.2765902271123662,0.26474775206245443,31.838272775982116,30.384555647214228,28.470232739418435,61352.5,6
200,8,-32,-6,small_var,eqopp,0.28706765290630865,0.2760348193402424,0.26474775206245443,31.332582125825677,29.963098763046784,28.470232739418435,57978.833333333336,6
201,12,-32,-6,small_var,eqopp,0.29047113838373073,0.27814488433059686,0.26474775206245443,31.888764917173344,30.298411142745323,28.470232739418435,59713.5,6
202,16,-32,-6,small_var,eqopp,0.2898531693884514,0.27692097843444935,0.26474775206245443,31.971095222919093,30.427770470945486,28.470232739418435,59336.0,6
203,20,-32,-6,small_var,eqopp,0.29063556630904264,0.27772985646647486,0.26474775206245443,32.098494121703546,30.45131195129129,28.470232739418435,59869.333333333336,6
204,8,-40,-6,small_var,eqopp,0.29234912427918797,0.2786536847913964,0.26474775206245443,31.564981459910854,30.095937451400818,28.470232739418435,58967.333333333336,6
205,12,-40,-6,small_var,eqopp,0.2943247949988601,0.2792191391456422,0.26474775206245443,32.06301196045113,30.39609970406822,28.470232739418435,59986.0,6
206,16,-40,-6,small_var,eqopp,0.2905367526836397,0.2778769564251901,0.26474775206245443,32.30155167641191,30.582630291487735,28.470232739418435,62405.5,6
207,20,-40,-6,small_var,eqopp,0.2921665724063574,0.2786206103170065,0.26474775206245443,32.317932316270294,30.654525589624516,28.470232739418435,60158.5,6
208,8,-16,-5,small_var,eqopp,0.2865789556648292,0.2779566152647931,0.2693736529346545,30.916815049715822,29.76419151447088,28.470232739418435,61649.0,6
209,12,-16,-5,small_var,eqopp,0.2868026980249533,0.2781761507431822,0.2693736529346545,31.672929203181585,30.20843369424524,28.470232739418435,65121.0,7
210,16,-16,-5,small_var,eqopp,0.28619529434218055,0.27868611769472224,0.2693736529346545,31.76141872597505,30.338101902453158,28.470232739418435,65132.333333333336,6
